"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"4352"	"CUL5"	-0.367008421052632	2.04240769047619	-4.20166364001272	6.56871075674146e-05	0.00111986972026526	1.49500461308859
"2689"	"MRC1"	-0.366968842105262	2.55940278571429	-2.82735496995075	0.00586474597619983	0.0232946483858473	-2.60132379570747
"3318"	"CUL2"	-0.366835263157894	2.15270504761905	-3.35800603515439	0.00118134572443014	0.00771860206903502	-1.16154451565775
"3065"	"ADD3"	-0.366815263157894	2.62316592857143	-3.38618198332481	0.00107966593266972	0.00725092694459085	-1.07976599578145
"3167"	"INPP5A"	-0.36678347368421	3.36360772619048	-3.63294208995782	0.000481123118901675	0.00415366455546931	-0.342033130339298
"8244"	"FOXN3"	-0.36678042105263	2.72780463095238	-3.71002119664408	0.000371095424754465	0.00346788020048682	-0.103903839892659
"18253"	"LOC105374005"	0.366762157894736	2.07561278571429	4.25780084375816	5.3482164305949e-05	0.000980405435865092	1.68586037848149
"22929"	"MOG"	0.366760789473685	2.22545803571429	3.79032879350781	0.000282137850314339	0.00288239464532493	0.147955904381768
"4010"	"OR8K3"	0.366724157894737	1.93560703571429	3.4138257969722	0.00098795840441043	0.00679969256909424	-0.999033270575668
"25859"	"LOC100128076"	0.366685684210527	2.12687352380952	4.07083993879238	0.000105414566842805	0.00151355585210209	1.05658585083057
"16759"	"APOBEC3D"	-0.366582210526316	2.48691813095238	-2.9154843096719	0.00455135971129527	0.0194342926318669	-2.3758877831455
"3449"	"AGAP5"	-0.366532105263158	2.79857867857143	-2.70705272198693	0.0082206231559952	0.0294936611432536	-2.89984771646891
"21276"	"PIM1"	-0.36652547368421	3.57054105952381	-4.00743642733678	0.000132162242005588	0.00175206612746399	0.847389358273992
"19222"	"CPLX1"	0.36643552631579	3.17745085714286	2.81759334594465	0.00602985801446821	0.0237599393737603	-2.62594578683233
"22285"	"REPS1"	-0.366306157894737	2.21338886904762	-3.17387104200258	0.00210200333026416	0.011394288835263	-1.68310036266764
"28568"	"LOC100134423"	0.366261578947368	1.43590205952381	3.5550637263784	0.000623314728691814	0.00493554860015764	-0.57896929460895
"26001"	"MIR181A2"	0.366214631578948	1.97464660714286	3.4324219864378	0.00093045144210197	0.00652233482033336	-0.944447593152219
"1382"	"LRRC47"	-0.366192263157894	3.12416145238095	-2.73008500204698	0.0077118111848218	0.0281384025452458	-2.84352759745917
"4027"	"OR6Q1"	0.366154210526315	2.36149180952381	4.43303955717803	2.78833263160895e-05	0.000668901491469186	2.29178790321959
"6920"	"SOX21-AS1"	0.366084894736842	2.68544544047619	4.43495598923308	2.76832338276636e-05	0.000667949682429561	2.29849730057128
"27755"	"TTTY22"	0.36599657894737	2.4870250952381	3.95134827624674	0.000161150518594221	0.00199296528508226	0.664160663207194
"10600"	"NBR2"	-0.36599552631579	2.61460941666667	-2.89049181742212	0.00489320994316919	0.0204168259076574	-2.44039127885393
"16837"	"MIR4535"	0.365976947368421	1.82900661904762	4.34388210120466	3.89083144743236e-05	0.000810043315702221	1.98161344704265
"16807"	"PNPLA3"	0.365829052631579	2.2451721547619	3.55643796868508	0.000620492023316101	0.00492055912552632	-0.574820654687791
"21936"	"LOC101929188"	0.365501789473685	3.12070336904762	3.05218109334327	0.0030406633496724	0.0146320314764572	-2.01519392690329
"21624"	"TAB2"	-0.365492947368422	2.36425404761905	-3.54802285353429	0.000637968495986934	0.00501885769299087	-0.600206318883398
"20422"	"MIR4636"	0.365460105263157	9.65996270238095	3.035289544424	0.00319815513150375	0.0151892826491673	-2.06047969607797
"24266"	"CCL24"	0.365438105263157	2.52916820238095	3.17491764888374	0.00209525443688266	0.011366160631271	-1.68020009090417
"17940"	"CIDECP1"	-0.365430421052631	2.56315373809524	-3.07460412081519	0.00284270851357702	0.0139399669404991	-1.95477054837405
"25534"	"RNF139-AS1"	0.365354315789473	2.64035457142857	4.43983749465015	2.7179818099146e-05	0.000663492594753609	2.31559531579346
"21401"	"OGFRL1"	-0.365346526315789	3.24754421428571	-3.22909854692345	0.00177226765239398	0.0101946487594883	-1.52904568931448
"947"	"DDR2"	-0.365339	3.0608294047619	-3.33430101072418	0.00127379890392003	0.00811705654843839	-1.22994648055555
"17083"	"CYP2D7"	0.365288210526315	4.8671478452381	2.95590030578179	0.00404483000323398	0.017885569624029	-2.27062723796712
"12644"	"TRPM4"	-0.36520357894737	3.7998306547619	-3.56859616721376	0.000596040915051813	0.00480841531995992	-0.538065912460528
"16109"	"ZMYND8"	-0.365169947368421	2.53639596428571	-2.83454113124359	0.00574585850334876	0.0229221052486215	-2.58315331096542
"4325"	"KDM4D"	0.365048263157896	2.53214744047619	4.26470425702306	5.21417003245298e-05	0.000969273928820989	1.70944153446664
"24065"	"SP8"	0.365030894736842	2.29657473809524	3.15857120872502	0.00220300725834116	0.0117203821288733	-1.72541291091794
"11773"	"MIR1539"	0.364957315789473	2.67482560714286	2.70399118065496	0.00829051174333481	0.0296405032075179	-2.90730404993957
"4553"	"TH"	0.364857210526315	3.1657173452381	3.42271541843669	0.0009600623601903	0.0066715651079928	-0.972967062161265
"23259"	"ZNF311"	0.364709789473684	2.57923717857143	4.60624806534962	1.44464193213339e-05	0.000447946578679702	2.90516230296723
"2714"	"LINC01516"	0.364559052631579	1.69108871428571	3.58765018708782	0.000559549557722253	0.00459328495045245	-0.480281384946547
"5926"	"RNF34"	-0.364473631578949	2.89735410714286	-3.6505314858899	0.000453576107288926	0.00398324278371507	-0.288007090007768
"8250"	"LINC02321"	0.364440842105263	2.19269060714286	4.13321728521891	8.42204991068149e-05	0.00129879893159061	1.2645021918943
"3918"	"FJX1"	0.364400421052632	2.51116314285714	3.71514617214058	0.000364700355322689	0.0034279152940185	-0.0879446152411667
"24853"	"CHD7"	-0.364313421052632	2.37553475	-3.33336498334346	0.00127758552285931	0.00812519861112376	-1.23263989697291
"8681"	"CLK3"	-0.364289842105263	4.10228944047619	-2.95582002463914	0.00404578237678095	0.0178860031754944	-2.27083748309475
"10279"	"PAFAH1B1"	-0.364278105263157	2.46391579761905	-3.84821610453953	0.000231054712467261	0.00252912895004	0.331832789651368
"842"	"CHRNB2"	0.364264684210526	1.99685539285714	3.90961813988021	0.000186571234104429	0.0021892076330281	0.528969571322605
"14120"	"INHBB"	0.364149368421053	2.47438819047619	4.07808120232219	0.000102713563923063	0.00149019026762843	1.08061605208784
"21350"	"ADGRF2"	0.364129052631579	1.94952292857143	4.19057840629639	6.83957824744837e-05	0.00114636680378596	1.45750823948684
"21444"	"SPACA1"	0.364089894736842	1.9052936547619	4.11835859252225	8.88619738097165e-05	0.00134130499773786	1.21478775339086
"16847"	"PPP6R2"	-0.364089684210525	2.39610347619048	-3.76921970721901	0.000303317055157428	0.00302248964330719	0.0813870123823177
"19427"	"G3BP2"	-0.364006578947368	2.64793645238095	-3.71853101116143	0.000360534326220896	0.00340190806292019	-0.0773956404655785
"22476"	"NOTCH4"	0.363966842105263	3.66483211904762	3.80554537503703	0.000267753582884026	0.00279220525235088	0.196103240431084
"638"	"LINC01661"	0.363965789473684	2.05116372619048	4.48086753587434	2.3284595936193e-05	0.00059515897908739	2.45975621869245
"27516"	"TRMT2B"	-0.363955	2.9148789047619	-3.35919306974769	0.00117688621034926	0.00769809299215659	-1.1581096390211
"10744"	"PSMC5"	-0.363947052631579	3.57841451190476	-2.8336509851387	0.0057604640452113	0.02295914748062	-2.58540613189109
"14892"	"RETSAT"	-0.363718263157895	4.55813010714286	-2.67827185949162	0.00889933977066741	0.0311466205926564	-2.96966449935482
"27871"	"LINC00322"	0.363707894736843	2.47152278571429	3.38770099823087	0.00107442528286624	0.00722738834980433	-1.07534256322338
"1293"	"KIF26B"	0.363690263157894	2.31682842857143	5.04598379983613	2.57082812025629e-06	0.00017120795880487	4.52149577317629
"5525"	"LOC102723757"	0.363641263157896	4.00077292857143	3.72167347686538	0.000356707183382235	0.00337892241600325	-0.0675959471562004
"12683"	"CD33"	0.363639105263158	3.89659788095238	3.67639249725418	0.000415780981303018	0.00374845909744481	-0.208235526548996
"20193"	"NDFIP1"	-0.363510842105263	3.2574968452381	-4.92898440793652	4.10023445625914e-06	0.000225065035210142	4.08363604322256
"18656"	"LOC105374353"	0.363469	2.84232241666667	2.68408445567281	0.0087582928801353	0.0307934816136675	-2.95561457079551
"26428"	"BARX1"	0.363211315789474	2.47104301190476	3.13772837709804	0.00234790115165783	0.0122620094727416	-1.78279786254663
"6433"	"ZFC3H1"	-0.363209947368421	2.45246238095238	-3.12804148030785	0.00241822256114248	0.0125229638000707	-1.80936677024127
"2650"	"LOC105376394"	0.363171631578947	2.174441	4.51351770531509	2.05766838271187e-05	0.000549220332883726	2.57504205409857
"25403"	"ZNF704"	-0.363146789473683	3.57685977380952	-2.63578692145638	0.00999458860992797	0.0338223933836724	-3.07158037254559
"12054"	"MADCAM1"	0.363037473684211	2.68244801190476	3.04084349724581	0.00314555542699298	0.0149907625949255	-2.04561174995427
"9117"	"HIGD2B"	0.362983263157895	1.97842191666667	3.17688461633188	0.00208262543048033	0.0113165129087339	-1.67474737665549
"20744"	"MIR3936HG"	-0.362917578947369	2.89258895238095	-3.94359908833892	0.000165605444599165	0.00203152436604876	0.638982467158534
"5576"	"ACVRL1"	-0.362913210526316	3.15035128571429	-3.63874204962918	0.000471868794724521	0.00409210346915669	-0.324239192105612
"20947"	"CLTB"	-0.362693684210525	3.90641027380952	-4.0218855487562	0.000125546823983512	0.00169963459296211	0.894871528881158
"939"	"FCRLB"	0.362685157894737	2.94402680952381	4.94388496803083	3.86469955955661e-06	0.000217394396061883	4.13909845448531
"27353"	"MED14"	-0.362643842105264	2.56431803571429	-2.66930459751728	0.00912099085216293	0.031677662845108	-2.99128967682758
"3308"	"LOC100505502"	0.362581631578947	2.90075608333333	3.48912832282629	0.000773968894177387	0.00576842200742764	-0.77663669754294
"8066"	"NEMF"	-0.362552368421052	2.39952098809524	-3.17673114785889	0.00208360822013682	0.0113165129087339	-1.67517290769864
"3579"	"C10orf95"	0.362383368421052	2.28905811904762	3.96517641510488	0.000153484497733674	0.00192994506274521	0.709173094750785
"12825"	"ZNF460"	0.36238242105263	4.3752900952381	3.28230581438374	0.00150092114163407	0.00907998101187387	-1.3786899533444
"8370"	"PWRN1"	0.362217473684212	2.28339341666667	3.01304755249518	0.0034170831717095	0.0159279902775974	-2.11980449435527
"8946"	"UBR1"	-0.362196999999999	2.39799583333333	-4.33830755920068	3.97224625123793e-05	0.000822294470772953	1.96234897826349
"14991"	"FHL2"	-0.362132947368421	3.58128536904762	-2.76824916483665	0.00693159734677198	0.0262077140830669	-2.74933382149812
"2687"	"MRC1"	-0.36197394736842	2.5700036547619	-2.79139439736596	0.0064942899541779	0.025021687943744	-2.69168165305899
"6457"	"CCDC59"	-0.361916736842105	2.63782877380952	-3.94563739906408	0.000164422344139156	0.00202297090106542	0.645601984752274
"3487"	"NUTM2A-AS1"	-0.361911894736842	2.37419998809524	-3.33672069802207	0.00126405907186249	0.00808504054588021	-1.22298117938009
"24363"	"C7orf61"	0.361911263157894	2.73692885714286	4.83362412634101	5.97504094252726e-06	0.000276875227904359	3.73082908810093
"2699"	"NEBL-AS1"	0.361878684210526	2.21802544047619	3.94489884297288	0.000164850087576773	0.00202649432895304	0.643203219049933
"2299"	"CLEC20A"	0.361732894736842	3.40747966666667	3.23101695803643	0.0017617340837941	0.010146070606668	-1.52365742440608
"16924"	"CHCHD10"	-0.361711684210526	3.7098111547619	-3.17664485431765	0.00208416102151451	0.0113165129087339	-1.6754121718375
"318"	"AGO3"	-0.361590631578946	3.35256001190476	-3.71832189606382	0.000360790385052711	0.0034021214342062	-0.0780475523565363
"4132"	"CAPN1"	-0.361519789473685	3.78447869047619	-2.98797755669289	0.00368045074701154	0.0167484930403037	-2.18625419491778
"2590"	"OR13G1"	0.361501789473684	1.58526601190476	4.97429380255359	3.42425667391225e-06	0.000200013645840722	4.25256089290137
"9151"	"PEAK1"	-0.361451052631579	2.56456579761905	-4.5602617293667	1.72244565669717e-05	0.000493171534676754	2.74095706560759
"9472"	"SH2B1"	-0.361434631578947	3.32596257142857	-2.63914756772141	0.00990369504452919	0.0335853646101605	-3.06356852894026
"7846"	"MIR323B"	0.361396263157895	2.43979442857143	2.81903695746069	0.00600517455243563	0.0236947099877949	-2.62230893581392
"26064"	"GPR107"	-0.36108252631579	2.7086309047619	-3.45716737182817	0.000858811853455469	0.00619752143913507	-0.871469612707775
"10384"	"MGC12916"	0.361081105263158	2.44549285714286	3.27221789504339	0.00154917189303806	0.00926990621358661	-1.40734176847919
"3333"	"LINC01264"	0.360938947368421	2.72630903571429	3.42401342056628	0.000956051838013279	0.00665486124978853	-0.969156813884108
"6913"	"LINC02336"	0.360877105263158	1.76819347619048	3.49521951938271	0.000758725038838878	0.00570551050233147	-0.758490044402785
"23763"	"LOC105375467"	0.360692210526317	2.14943692857143	4.72335535430941	9.19296868860334e-06	0.000342871234290144	3.32760598918311
"11115"	"IFT20"	-0.36066747368421	3.25962663095238	-3.02553774411175	0.00329248977225923	0.0155093382770744	-2.08653293194034
"6484"	"SOCS2-AS1"	0.360546947368422	3.43260277380952	3.21845198024823	0.00183180452249839	0.0104036645396065	-1.55890390991391
"755"	"LOC105371227"	0.360378526315789	2.55216538095238	4.23800090107162	5.7513700719834e-05	0.00102971114683678	1.61836055558742
"2806"	"DKK1"	0.360289368421053	2.39648888095238	3.46273369523216	0.000843430397677968	0.00611681159520272	-0.855000002880836
"20287"	"LOC105377715"	0.360278631578948	2.80948225	3.69472027276521	0.000390829152918223	0.00359693631831621	-0.151458073918195
"13828"	"PRKCE"	-0.360266157894737	2.31031091666667	-4.48400532049743	2.30100541201018e-05	0.000591390920775026	2.47081379483689
"18627"	"MIR4797"	0.360125526315789	1.81618180952381	2.6590182200918	0.00938141675211914	0.0323559524404232	-3.01602106909314
"1862"	"BARHL2"	0.360115842105263	3.67345223809524	2.78109031257534	0.00668575921557105	0.0255499965722105	-2.71739693418811
"11795"	"WDR7"	-0.359968947368421	2.24712946428571	-4.36336797764364	3.61871943009176e-05	0.000776120789027848	2.04907288701087
"24820"	"LOC105375826"	0.359852000000001	1.93588444047619	4.74331858702778	8.50631055848876e-06	0.000326342639760502	3.40022070307492
"26866"	"MED14OS"	0.359749315789474	3.00596494047619	2.94869220559793	0.00413117005856055	0.0181322363934309	-2.28948590755452
"27415"	"HSD17B10"	-0.359662000000001	4.83869044047619	-3.72307042390445	0.000355018314694712	0.00336651025260605	-0.0632377265355943
"14960"	"MGAT4A"	-0.35964447368421	2.13064138095238	-3.11827109001361	0.00249113372465534	0.0127653084867316	-1.83609938161562
"25601"	"CYP11B2"	0.359442631578947	2.07906701190476	3.19750465525186	0.00195444372252234	0.0108568300568402	-1.61742771338446
"2120"	"KCNN3"	-0.359302	2.1811230952381	-3.28376122739864	0.00149407732108123	0.00905549421450502	-1.37455070267853
"1362"	"TMEM52"	0.359240263157894	3.30881316666667	3.74225233090739	0.000332584205493441	0.00322268345662146	-0.0032769193579183
"23624"	"DMTF1"	-0.35921752631579	2.30654626190476	-4.25043030423098	5.49499983672003e-05	0.00100039200650143	1.6607102470179
"19469"	"C4orf36"	0.359210894736842	2.30909777380952	4.52354470654081	1.98081709735292e-05	0.000540588725997616	2.61054690994289
"5928"	"ORAI1"	0.359167421052632	2.50482557142857	4.31342220064566	4.35619787872961e-05	0.000872047387165741	1.87653798440792
"1135"	"LOC105371702"	0.359030894736843	2.17124848809524	3.4668765006812	0.000832151758754412	0.00605308892248936	-0.842729535770337
"25691"	"LOC389705"	0.358991999999999	3.23237032142857	3.29128674182459	0.00145915436398231	0.00890680047057432	-1.35312547115895
"6732"	"NUP58"	-0.358963	2.33586172619048	-2.90449450315153	0.00469887335396007	0.0198372161819026	-2.40430705825343
"2476"	"PARP1"	-0.358953421052631	2.3155090952381	-3.73242913522396	0.000343898668186666	0.0032929088310239	-0.0340104528756999
"3243"	"MIR4293"	0.358927894736843	2.4144389047619	2.7143265726075	0.00805672339938055	0.0290905201355651	-2.88210415150773
"20677"	"CHD1"	-0.358924210526315	2.22636842857143	-3.88230558851345	0.000205240360193121	0.00233586129580199	0.441016077710191
"19971"	"JMY"	-0.358805631578948	2.65335046428571	-4.77381476238754	7.55266032285178e-06	0.00031313995793764	3.51147951603999
"25826"	"LOC105376114"	0.358711157894738	3.0601618452381	3.44938590749485	0.000880758657469858	0.00628278820099705	-0.894460385533543
"26156"	"MIR602"	0.358710789473684	3.08410613095238	2.74736466630064	0.00734912628347188	0.0272006328615054	-2.80101369357487
"6883"	"LMO7DN"	0.358693631578947	2.35922753571429	3.74307441378233	0.000331653570482573	0.00322037875275176	-0.000702312631085888
"27411"	"FAM156A"	0.35856947368421	3.00603261904762	3.19049755565472	0.00199715185906896	0.0109959454084745	-1.63693839110589
"27695"	"PNMA6A"	0.358519894736843	2.96921955952381	3.61902872804819	0.000504030455274758	0.00428638232982485	-0.38463522153555
"29071"	"LINC00894"	-0.358504263157895	2.22239608333333	-2.77709984546404	0.00676128700424154	0.0257508470289596	-2.72733460475549
"7893"	"ZBTB42"	0.358451157894737	2.14088908333333	5.34895183806155	7.49895975233135e-07	8.21699924440609e-05	5.6792845163481
"26351"	"ALDH1A1"	-0.358416421052631	2.15638320238095	-3.84066651968389	0.000237177180888419	0.00256361691157213	0.307742390810168
"11565"	"RHBDF2"	0.358413263157896	3.22080445238095	4.13903376302754	8.24678432018433e-05	0.00128060214480774	1.28399475156057
"12742"	"MIR521-2"	0.35838252631579	2.45295819047619	2.94285895302573	0.00420228461774874	0.0183276956087868	-2.30472035973233
"25198"	"MIR548V"	-0.358381894736842	1.90451439285714	-2.67417661544006	0.00899995054753212	0.0313669207950399	-2.97954800657755
"19768"	"SDHA"	-0.358371789473684	2.28235366666667	-2.67956592941924	0.00886776069761077	0.0310564107217867	-2.96653874265273
"5310"	"NTM-AS1"	0.358360157894737	2.32035705952381	3.73514714486483	0.000340731887940242	0.00327281554280594	-0.0255123986154402
"26820"	"DDX53"	0.358337526315789	1.94465923809524	3.52526912193017	0.000687586375207861	0.00529906929618814	-0.668626613238678
"14101"	"FOXD4L1"	0.35819147368421	2.76682132142857	2.97769607193087	0.00379379567861026	0.0171173007189556	-2.21337730952285
"9978"	"LCMT1-AS2"	0.358163947368421	2.10120996428571	4.31672555479211	4.30324152030647e-05	0.000866205667074397	1.88791108000238
"889"	"CD1A"	0.358087947368421	2.28120571428571	4.48553758980802	2.28771293908509e-05	0.000590314297625854	2.47621520967404
"10130"	"LOC100505942"	0.358056842105263	2.74645041666667	2.9597402169527	0.00399951837336235	0.0177406729612528	-2.26056567626261
"976"	"BLZF1"	-0.357886157894737	1.87683489285714	-4.87277403105519	5.12144443108585e-06	0.000251304277496396	3.87522117242731
"9135"	"FAM219B"	0.357881368421052	2.6138315	3.92636541676376	0.000175939457595617	0.00211033225125081	0.583107886553126
"27703"	"LOC102723591"	0.357761842105263	2.2482035952381	4.12122298953236	8.79484865185566e-05	0.0013364651984156	1.22436242336356
"18773"	"FAM114A1"	-0.357717578947368	2.68003044047619	-4.00331310691377	0.000134110567259618	0.00176874239996203	0.833860371814656
"3538"	"MORN4"	0.357476315789473	2.3304000952381	4.17455711242046	7.25014176411069e-05	0.00117675110685693	1.40342783569997
"15008"	"SEPTIN10"	-0.357472052631578	2.04897980952381	-4.54129660210804	1.85152731129476e-05	0.000515931802507727	2.67351961478721
"21147"	"ZKSCAN8"	-0.357443263157894	2.37276703571429	-3.36892616540907	0.00114091298588985	0.00753873953596338	-1.12991080051408
"305"	"C1orf94"	0.357408157894737	2.25768791666667	3.79928187802216	0.00027358766186919	0.00283076307437035	0.176268410051282
"14417"	"CATIP"	0.357332263157894	2.99223129761905	3.61126066274167	0.0005172663813371	0.00435618700284093	-0.408369419848649
"24157"	"INHBA"	0.357271210526315	2.2829714047619	2.91410822567029	0.00456959383799944	0.0194779104410895	-2.37945105570707
"705"	"LINC01649"	0.357023368421053	1.77384054761905	4.2173802378968	6.20232048540453e-05	0.0010773482430756	1.54827540500641
"20896"	"LINC01845"	0.35689747368421	2.49511889285714	4.15039054915878	7.91463399926739e-05	0.0012462876130559	1.32210559948225
"3646"	"C10orf120"	0.356878	2.34993460714286	3.90110609756389	0.000192207905255672	0.00222988914937766	0.501513425932825
"16028"	"CEP250-AS1"	0.35686657894737	2.70649842857143	4.0459136164666	0.000115243402478283	0.0016118347329809	0.974083157696325
"22988"	"OR11A1"	0.356800105263158	2.02869010714286	4.68707515405898	1.05813653350236e-05	0.000372932352382022	3.19608344462224
"1497"	"USP48"	-0.356702105263158	2.38963973809524	-3.5934249805011	0.000548914926526603	0.00453070786305544	-0.462724268723272
"28743"	"RNF185"	-0.356700578947369	2.69993829761905	-3.18116413763916	0.00205539367694207	0.0112125321919953	-1.66287485478066
"7242"	"SOX21"	0.356675842105263	2.44625761904762	3.8704672140455	0.000213875666544462	0.00240132282464231	0.403024626019785
"24424"	"TMEM168"	-0.356647842105263	3.4575951547619	-3.1172484252457	0.00249888253562617	0.0127870311211194	-1.83889368139702
"18555"	"C3orf70"	-0.356571894736843	3.26839877380952	-2.86090349830403	0.00532841636970449	0.0216803449000647	-2.51617178457264
"21190"	"HCG20"	0.356546631578946	2.13505076190476	4.28046673356066	4.92013977386063e-05	0.000938694229440762	1.76337436442247
"22818"	"HCG20"	0.356546631578946	2.13505076190476	4.28046673356066	4.92013977386063e-05	0.000938694229440762	1.76337436442247
"4542"	"MOB2"	-0.35654152631579	2.43182719047619	-4.81082458663329	6.53440703961088e-06	0.000289176602424038	3.64703438269086
"16046"	"LOC105372609"	0.356532210526316	1.94651353571429	3.56695364229115	0.000599290003344469	0.00482291268646613	-0.543036670765809
"21959"	"MIR3925"	0.356530947368421	2.20242736904762	2.74854368763041	0.00732495650277318	0.0271456461775372	-2.79810478069067
"5208"	"SIK3"	-0.356445894736842	2.52609783333333	-3.55560264078376	0.000622206347726353	0.00492811098292935	-0.577342528903308
"11339"	"PLCD3"	-0.356414210526317	4.12939091666667	-3.5446917379408	0.000645014459594958	0.005055185924661	-0.610243076130885
"17522"	"LOC105374017"	0.356398894736841	3.88406160714286	2.93472703578203	0.00430330990282426	0.018644465793195	-2.32591749668912
"14237"	"B3GALT1"	-0.356176578947369	2.0896885	-4.20613538753131	6.46239428815622e-05	0.00110930156841513	1.51014848374868
"11366"	"MIR152"	0.356088000000001	2.36674779761905	3.12445653401647	0.0024447410593482	0.0126061537459923	-1.81918310986127
"4294"	"MIR3166"	0.356052	1.66711810714286	3.55790420959025	0.000617493701869625	0.00490678542213576	-0.570392994857528
"7626"	"RBM25"	-0.355996210526316	2.27419257142857	-3.3312501543024	0.00128617986036735	0.00816204754847096	-1.23872319989537
"14311"	"ASNSD1"	-0.355968157894738	2.31239203571429	-3.57031180471435	0.00059266502485373	0.00478648032125566	-0.532872116185692
"27194"	"FMR1"	-0.355903684210526	2.67179041666667	-3.36710418491185	0.00114756728155125	0.00756745329307113	-1.13519414589387
"13249"	"ZNF585A"	0.355846947368421	2.77233839285714	3.11266124123878	0.00253391688999041	0.0129096443965304	-1.85141870779231
"26009"	"LOC105376272"	0.355791842105263	2.34677752380952	4.95631788017673	3.67831699195614e-06	0.000212639895860673	4.18544399041191
"12430"	"GAPDHS"	0.355759421052632	2.55242552380952	4.86011625589702	5.38352833903211e-06	0.000256814567099458	3.82846752450892
"18136"	"IQCF5"	0.355745736842105	2.0996863452381	4.08261502146868	0.000101056418268943	0.00147717724337256	1.09567587251202
"17254"	"CRTAP"	-0.355710210526316	2.44457504761905	-3.33062224001717	0.00128874204575627	0.00817599098919101	-1.24052883051284
"25173"	"LOC100129129"	0.355685263157894	3.05047902380952	2.90993711519663	0.00462527636675429	0.0196463028653144	-2.39024352164246
"25485"	"LOC105375690"	0.35558594736842	2.06568153571429	4.2353994766635	5.80646780404916e-05	0.00103474048678139	1.60950689623837
"241"	"NUDC"	-0.35556852631579	3.37353835714286	-3.21200663006156	0.00186875132272138	0.0105429104511683	-1.57694280017262
"28219"	"LOC374443"	-0.355538578947368	1.86739773809524	-2.82214606447808	0.00595232815175368	0.0235563487629551	-2.61447105095597
"20952"	"UIMC1"	-0.355434631578947	2.30659186904762	-2.71607205020914	0.00801783863635851	0.0289837458432273	-2.8778403921292
"3611"	"ZDHHC6"	-0.355384315789473	3.34423227380952	-4.28786752967632	4.78766842882072e-05	0.000923535219687873	1.78874007956654
"13787"	"LINC01317"	0.355268736842104	2.1940596547619	3.67796027728535	0.000413588709579838	0.00373678552948653	-0.203386582948222
"4808"	"LOC441601"	0.355223052631579	2.2486358452381	3.38746344171685	0.00107524327754937	0.00723122192218078	-1.07603443570993
"15195"	"ATP5MC3"	-0.355120315789474	3.17994585714286	-3.55610454019795	0.000621175773930562	0.00492128575231152	-0.575827334800674
"17093"	"A4GALT"	0.355011631578947	3.83912442857143	4.35442979302897	3.74117344832453e-05	0.00079247080304008	2.0181060178096
"22515"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"22672"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"22815"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"22944"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"23083"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"23223"	"C6orf136"	-0.354953578947369	3.61506383333333	-3.23837827904744	0.00172185598857872	0.0100053701154514	-1.50295868775291
"21921"	"HLA-DMB"	-0.354888894736842	3.62862289285714	-3.40986126499672	0.00100064403161823	0.00686188824158906	-1.01064174816422
"6528"	"APPL2"	-0.354814789473684	2.78274192857143	-3.02002774233827	0.00334692528662009	0.0156711375629102	-2.10122409285498
"3954"	"LARGE2"	0.354789894736842	3.19561917857143	4.18557930580419	6.9652208779852e-05	0.00115303392570954	1.44061932088204
"5980"	"FZD10"	0.354769684210526	2.62840151190476	3.7246221550825	0.000353151239874605	0.00335724043986468	-0.0583952521566165
"13755"	"ZNF512"	-0.354611263157895	2.97160386904762	-4.14411697748008	8.09649128188261e-05	0.00126920611651988	1.30104451852064
"26166"	"RFX3"	-0.354561210526316	2.31353561904762	-3.9944996527218	0.000138367809026032	0.0018093344682287	0.804973859489867
"7195"	"KLF12"	-0.354554105263159	2.35109679761905	-4.61254505668271	1.41016366522642e-05	0.000443096547145102	2.92772200609405
"335"	"LOC105378654"	0.354549736842105	2.01507427380952	3.61073414431783	0.000518175341305644	0.00436132159198256	-0.409976788592202
"19443"	"CNOT6L"	-0.354459315789473	2.7126416547619	-4.23071475982842	5.90697495745451e-05	0.00104341360809086	1.59357169617723
"11612"	"NPLOC4"	-0.354441473684212	3.19933696428571	-3.88507269992619	0.000203270540551579	0.00231706157428897	0.449907696366546
"17828"	"VWA5B2"	0.354295789473684	2.33987108333333	3.48077399816882	0.000795347604259509	0.00587583547011242	-0.801487554744668
"16387"	"CHODL-AS1"	0.354235947368422	1.99166310714286	3.67476511056542	0.000418068283906353	0.0037597766957786	-0.213267266117869
"15044"	"LOC105373588"	0.354048789473683	3.55604025	2.85355245524005	0.00544192407951328	0.0220031017755369	-2.53490031151648
"5291"	"LOC105369568"	0.354040842105263	2.02680016666667	3.73054636822102	0.000346108706303766	0.00330321888102025	-0.039894501142224
"3800"	"PPFIBP2"	-0.353973894736843	2.84302010714286	-3.85202404258544	0.000228024161171294	0.00250611622385359	0.343996136778848
